116.32,110.5,56.407,49.694,14.36,58.686,12.901,93.579,16.697,4.668,12.74,0.20098,19.437,16.983,30.186,119.84
114.14,110.13,56.085,49.07,14.324,58.086,12.834,92.416,16.581,9.034,12.703,0.80393,19.355,16.868,30.02,118.58
111.98,109.77,55.765,48.453,14.289,57.49,12.767,91.262,16.467,13.098,12.667,1.8088,19.274,16.754,29.854,117.32
109.84,109.44,55.446,47.845,14.254,56.897,12.703,90.116,16.355,16.86,12.63,3.2157,19.192,16.64,29.689,116.08
107.73,109.13,55.129,47.245,14.218,56.308,12.64,88.977,16.245,20.32,12.594,5.0245,19.112,16.527,29.525,114.84
105.64,108.84,54.813,46.653,14.183,55.722,12.579,87.847,16.136,23.478,12.557,7.2353,19.031,16.415,29.362,113.61
103.57,108.57,54.498,46.07,14.149,55.14,12.519,86.725,16.029,26.333,12.521,9.8481,18.952,16.304,29.199,112.38
101.52,108.32,54.185,45.494,14.114,54.561,12.461,85.61,15.923,28.887,12.485,12.863,18.873,16.193,29.038,111.16
99.493,108.09,53.874,44.927,14.079,53.986,12.405,84.504,15.82,31.139,12.449,16.28,18.794,16.084,28.877,109.95
97.487,107.88,53.564,44.368,14.045,53.414,12.351,83.405,15.718,33.088,12.413,20.098,18.716,15.974,28.717,108.75
95.503,107.69,53.256,43.817,14.01,52.846,12.298,82.315,15.618,34.736,12.378,24.319,18.638,15.866,28.559,107.55
93.541,107.53,52.949,43.275,13.976,52.282,12.247,81.232,15.519,33.526,12.342,127.11,18.561,15.758,28.401,106.36
91.6,107.38,52.643,42.74,13.942,51.721,12.197,80.158,15.422,33.734,12.307,124.13,18.484,15.651,28.243,105.18
89.681,107.26,52.339,42.214,13.908,51.163,12.15,79.091,15.327,33.926,12.271,121.22,18.408,15.544,28.087,104.01
87.783,107.15,52.036,41.696,13.875,50.61,12.104,78.033,15.234,34.099,12.236,118.36,18.333,15.439,27.932,102.84
85.907,107.07,51.735,41.187,13.841,50.059,12.059,76.982,15.142,34.256,12.201,115.55,18.257,15.334,27.777,101.68
84.053,106.5,51.436,40.685,13.808,49.512,12.016,75.94,15.052,34.396,12.166,112.8,18.183,15.229,27.624,100.53
82.22,107.11,51.138,40.192,13.774,48.969,11.975,74.905,14.964,34.519,12.131,110.1,18.109,15.126,27.471,99.382
80.409,107.67,50.841,39.707,13.741,48.429,11.936,73.878,14.877,34.626,12.097,107.46,18.035,15.023,27.319,98.243
78.619,108.16,50.546,39.28,13.708,47.893,11.898,72.86,14.792,34.717,12.062,104.87,17.962,14.92,27.168,97.112
76.851,108.59,50.252,38.726,13.675,47.36,11.862,71.849,14.709,34.792,12.028,102.32,17.889,14.819,27.018,95.988
75.105,108.97,49.96,38.19,13.643,46.831,11.828,70.846,14.632,34.852,11.993,99.834,17.817,14.718,26.869,94.871
73.38,109.29,49.67,37.671,13.61,46.306,11.789,69.852,14.539,34.897,11.959,97.395,17.746,14.618,26.72,93.761
71.677,109.54,49.38,37.168,13.578,45.784,11.751,68.865,14.449,34.926,11.925,95.006,17.675,14.518,26.573,92.658
69.995,109.75,49.093,36.682,13.546,45.265,11.716,67.886,14.362,34.942,11.891,92.666,17.604,14.42,26.426,91.563
68.335,109.9,48.807,36.211,13.513,44.75,11.682,66.915,14.278,34.943,11.858,90.375,17.534,14.322,26.28,90.475
66.697,109.99,48.522,35.756,13.481,44.239,11.65,65.952,14.197,34.93,11.824,88.132,17.464,14.224,26.135,89.394
65.08,110.04,48.239,35.317,13.45,43.731,11.619,64.998,14.119,34.903,11.791,85.938,17.395,14.127,25.991,88.32
63.485,110.03,47.957,34.892,13.418,43.226,11.591,64.051,14.044,34.864,11.757,83.79,17.327,14.032,25.848,87.253
61.911,109.98,47.677,34.482,13.386,42.725,11.564,63.112,13.971,34.811,11.724,81.689,17.259,13.936,25.706,86.194
60.359,109.87,47.398,34.086,13.355,42.228,11.539,62.181,13.902,34.745,11.691,79.634,17.191,13.842,25.565,85.141
