-14.9426
 -12.9868
 -10.9652
 -8.9855
 -6.9839
 -4.9651
 -2.9696
 -0.9668
 15.0094
 13.0208
 10.9997
 9.0204
 6.9839
 5.0006
 3.0053
 1.0026
