26.223,124.02,24.947,58.726,102.88,30.205,106.99,28.39,29.361,66.021,73.354,26.089,65.336,90.13,34.545,31.53
26.03,122.59,24.711,58.025,101.59,29.87,105.65,28.111,29.108,65.314,72.423,25.833,64.568,89.054,34.226,31.198
25.838,121.17,24.476,57.328,100.32,29.538,104.32,27.835,28.855,64.611,71.498,25.579,63.805,87.984,33.91,30.869
25.647,119.76,24.243,56.636,99.053,29.208,103,27.56,28.605,63.912,70.58,25.326,63.047,86.922,33.595,30.542
25.457,118.35,24.011,55.949,97.796,28.881,101.69,27.287,28.355,63.218,69.668,25.074,62.294,85.867,33.283,30.217
25.268,116.96,23.781,55.267,96.547,28.555,100.39,27.015,28.108,62.528,68.762,24.825,61.545,84.818,32.972,29.894
25.08,115.57,23.553,54.589,95.307,28.232,99.098,26.746,27.862,61.842,67.862,24.577,60.802,83.777,32.663,29.573
24.893,114.2,23.326,53.915,94.075,27.91,97.814,26.478,27.617,61.161,66.969,24.33,60.064,82.743,32.356,29.255
24.708,112.83,23.1,53.246,92.852,27.591,96.539,26.212,27.374,60.485,66.081,24.085,59.33,81.715,32.051,28.938
24.523,111.47,22.876,52.582,91.637,27.274,95.273,25.947,27.132,59.812,65.2,23.842,58.602,80.695,31.748,28.623
24.34,110.12,22.653,51.923,90.43,26.96,94.016,25.685,26.892,59.144,64.326,23.6,57.879,79.681,31.447,28.311
24.157,108.78,22.432,51.268,89.233,26.647,92.767,25.424,26.653,58.48,63.457,23.36,57.16,78.675,31.148,28
23.976,107.44,22.212,50.618,88.043,26.337,91.528,25.165,26.416,57.821,62.595,23.121,56.447,77.676,30.85,27.692
23.796,106.12,21.994,49.972,86.862,26.028,90.297,24.907,26.181,57.166,61.739,22.884,55.738,76.683,30.555,27.386
23.617,104.81,21.777,49.331,85.689,25.722,89.075,24.652,25.946,56.516,60.889,22.648,55.035,75.698,30.261,27.081
23.438,103.5,21.562,48.694,84.525,25.418,87.862,24.398,25.714,55.869,60.046,22.414,54.336,74.719,29.97,26.779
23.261,102.2,21.348,48.062,83.369,25.116,86.657,24.146,25.483,55.227,59.209,22.182,53.643,73.748,29.68,26.479
23.085,100.92,21.136,47.435,82.222,24.816,85.462,23.895,25.253,54.59,58.378,21.951,52.954,72.783,29.392,26.181
22.911,99.638,20.925,46.813,81.083,24.519,84.275,23.646,25.025,53.957,57.553,21.722,52.27,71.826,29.106,25.885
22.737,98.369,20.715,46.195,79.953,24.224,83.097,23.4,24.799,53.328,56.735,21.494,51.592,70.875,28.822,25.591
22.564,97.108,20.508,45.581,78.831,23.93,81.928,23.154,24.574,52.704,55.922,21.268,50.918,69.932,28.539,25.3
22.392,95.856,20.301,44.972,77.718,23.639,80.768,22.911,24.35,52.084,55.117,21.043,50.249,68.995,28.259,25.01
22.222,94.613,20.096,44.368,76.613,23.35,79.616,22.669,24.128,51.468,54.317,20.82,49.586,68.065,27.98,24.722
22.052,93.379,19.893,43.769,75.516,23.063,78.474,22.429,23.908,50.857,53.523,20.599,48.927,67.143,27.704,24.437
21.884,92.154,19.691,43.174,74.428,22.779,77.34,22.191,23.689,50.25,52.736,20.379,48.273,66.227,27.429,24.153
21.716,90.938,19.49,42.583,73.348,22.496,76.215,21.954,23.471,49.647,51.955,20.161,47.624,65.319,27.156,23.872
21.55,89.731,19.291,41.998,72.277,22.216,75.099,21.72,23.256,49.049,51.181,19.944,46.98,64.417,26.886,23.593
21.385,88.533,19.093,41.416,71.214,21.938,73.992,21.487,23.041,48.455,50.412,19.729,46.341,63.522,26.617,23.316
21.221,87.344,18.897,40.84,70.16,21.662,72.893,21.255,22.828,47.865,49.65,19.515,45.707,62.635,26.35,23.04
