206.04,131.79,74.67,42.211,98.02,98.289,108.92,105.97,66.803,73.911,40.504,23.889,66.623,39.66,155.45,103.27
207.77,130.98,74.019,41.867,97.205,97.465,108.28,105.33,66.23,73.287,40.187,23.708,66.027,39.313,154.19,102.46
209.47,130.18,73.371,41.526,96.393,96.646,107.65,104.7,65.66,72.666,39.872,23.528,65.434,38.969,152.92,101.65
211.15,129.37,72.726,41.186,95.585,95.831,107.01,104.07,65.093,72.048,39.558,23.349,64.844,38.626,151.66,100.85
212.81,128.57,72.086,40.848,94.782,95.021,106.38,103.44,64.53,71.434,39.246,23.171,64.258,38.285,150.41,100.06
214.45,127.78,71.449,40.512,93.983,94.214,105.75,102.81,63.969,70.822,38.936,22.994,63.676,37.946,149.17,99.262
216.06,126.98,70.815,40.177,93.188,93.412,105.12,102.19,63.411,70.214,38.627,22.818,63.097,37.609,147.93,98.472
217.65,126.2,70.186,39.845,92.398,92.614,104.5,101.57,62.856,69.609,38.32,22.643,62.521,37.274,146.69,97.685
219.22,125.41,69.56,39.514,91.611,91.82,103.87,100.95,62.305,69.008,38.014,22.469,61.948,36.941,145.46,96.903
220.76,124.63,68.937,39.185,90.829,91.031,103.25,100.33,61.756,68.409,37.71,22.295,61.379,36.609,144.24,96.124
222.28,123.86,68.318,38.858,90.051,90.245,102.63,99.711,61.21,67.814,37.408,22.123,60.813,36.28,143.02,95.348
223.78,123.08,67.703,38.533,89.277,89.464,102.02,99.096,60.668,67.222,37.108,21.952,60.251,35.952,141.81,94.577
225.26,122.31,67.091,38.21,88.508,88.688,101.4,98.484,60.128,66.633,36.809,21.781,59.692,35.627,140.61,93.809
226.72,121.55,66.483,37.889,87.742,87.915,100.79,97.874,59.592,66.047,36.511,21.612,59.136,35.303,139.41,93.045
228.15,120.79,65.879,37.569,86.981,87.147,100.18,97.266,59.058,65.465,36.215,21.443,58.583,34.981,138.21,92.285
229.56,120.03,65.278,37.251,86.224,86.383,99.571,96.66,58.528,64.885,35.921,21.276,58.034,34.661,137.03,91.528
230.93,119.27,64.681,36.935,85.472,85.623,98.965,96.057,58.001,64.309,35.629,21.109,57.489,34.343,135.85,90.775
232.45,118.52,64.088,36.621,84.723,84.867,98.361,95.455,57.476,63.736,35.338,20.943,56.947,34.027,134.67,90.026
233.93,117.78,63.498,36.309,83.979,84.116,97.759,94.856,56.955,63.167,35.049,20.778,56.408,33.713,133.5,89.281
235.39,117.04,62.911,35.998,83.239,83.369,97.159,94.258,56.437,62.6,34.761,20.614,55.872,33.4,132.33,88.539
236.8,116.3,62.329,35.69,82.503,82.626,96.561,93.663,55.921,62.037,34.475,20.451,55.34,33.09,131.18,87.801
238.18,115.56,61.75,35.383,81.771,81.887,95.966,93.07,55.409,61.477,34.191,20.289,54.811,32.781,130.02,87.067
239.52,114.83,61.175,35.078,81.044,81.153,95.372,92.479,54.9,60.92,33.908,20.128,54.286,32.475,128.88,86.337
240.83,114.1,60.603,34.775,80.321,80.423,94.781,91.89,54.394,60.366,33.627,19.968,53.764,32.17,127.74,85.61
242.11,113.38,60.035,34.474,79.602,79.697,94.192,91.304,53.891,59.815,33.348,19.809,53.245,31.867,126.6,84.887
243.35,112.66,59.47,34.175,78.887,78.975,93.605,90.719,53.391,59.268,33.07,19.651,52.73,31.566,125.47,84.168
244.56,111.95,58.909,33.877,78.177,78.258,93.02,90.136,52.894,58.724,32.794,19.494,52.218,31.267,124.35,83.452
245.74,111.23,58.352,33.581,77.47,77.545,92.437,89.556,52.4,58.183,32.519,19.337,51.709,30.97,123.23,82.74
246.88,110.53,57.799,33.288,76.768,76.836,91.856,88.978,51.909,57.645,32.246,19.182,51.204,30.674,122.12,82.032
247.99,109.82,57.249,32.996,76.07,76.131,91.278,88.402,51.421,57.111,31.975,19.027,50.702,30.381,121.01,81.328
