-15.0328
 -12.9766
 -11.0066
 -9.0100
 -7.0086
 -4.9900
 -2.9946
 -0.9918
 14.9994
 12.9970
 10.9928
 8.9960
 6.9945
 4.9935
 2.9803
 1.0133
