37.674,13.904,13.262,71.651,44.13,20.447,39.445,23.636,18.667,16.189,33.198,47.563,9.2197,32.664,49.485,91.009
37.334,13.886,13.243,71.079,43.803,20.332,39.216,23.513,18.581,16.138,32.921,47.319,9.1958,32.454,49.058,91.112
36.997,13.868,13.224,70.51,43.478,20.218,38.997,23.39,18.496,16.087,32.646,47.075,9.1721,32.245,48.634,91.209
36.663,13.85,13.204,69.944,43.154,20.106,38.787,23.267,18.411,16.036,32.372,46.832,9.1485,32.037,48.212,91.299
36.333,13.832,13.185,69.382,42.832,19.995,38.587,23.145,18.327,15.986,32.1,46.589,9.125,31.83,47.792,91.384
36.005,13.815,13.166,68.822,42.511,19.886,38.396,23.024,18.243,15.935,31.829,46.347,9.1017,31.624,47.375,91.462
35.681,13.797,13.147,68.265,42.192,19.778,38.214,22.903,18.16,15.885,31.56,46.105,9.0784,31.419,46.96,91.534
35.36,13.78,13.127,67.712,41.875,19.672,38.043,22.782,18.077,15.834,31.292,45.865,9.0553,31.215,46.547,91.6
35.042,13.762,13.108,67.162,41.559,19.568,37.88,22.662,17.994,15.784,31.026,45.624,9.0323,31.013,46.136,91.659
34.727,13.745,13.089,66.614,41.245,19.464,37.728,22.543,17.913,15.734,30.761,45.385,9.0094,30.811,45.728,91.712
34.415,13.728,13.069,66.07,40.933,19.363,37.584,22.424,17.831,15.684,30.499,45.146,8.9866,30.611,45.322,91.76
34.106,13.711,13.05,65.529,40.623,19.262,37.451,22.306,17.75,15.634,30.237,44.907,8.9639,30.411,44.919,91.8
33.8,13.694,13.03,64.991,40.314,19.164,37.326,22.189,17.67,15.584,29.977,44.669,8.9414,30.213,44.518,91.835
33.498,13.677,13.011,64.456,40.006,19.066,37.212,22.072,17.59,15.535,29.719,44.432,8.919,30.016,44.119,91.863
33.198,13.66,12.991,63.924,39.701,18.971,37.107,21.955,17.511,15.485,29.462,44.196,8.8967,29.819,43.722,91.886
32.902,13.643,12.971,63.396,39.397,18.876,37.011,21.839,17.432,15.436,29.207,43.96,8.8745,29.624,43.328,91.902
32.609,13.627,12.952,62.87,39.094,18.783,36.925,21.723,17.353,15.386,28.953,43.724,8.8524,29.43,42.936,91.911
32.318,13.61,12.932,62.347,38.793,18.692,36.848,21.608,17.275,15.337,28.701,43.49,8.8304,29.237,42.546,91.915
32.031,13.594,12.913,61.828,38.494,18.602,36.781,21.494,17.198,15.288,28.451,43.255,8.8086,29.045,42.159,91.912
31.747,13.578,12.893,61.312,38.197,18.521,36.724,21.38,17.121,15.239,28.202,43.022,8.7869,28.854,41.774,91.507
31.466,13.561,12.873,60.798,37.901,18.421,36.676,21.267,17.044,15.19,27.954,42.789,8.7653,28.665,41.391,92
31.189,13.545,12.853,60.288,37.607,18.324,36.637,21.154,16.968,15.142,27.708,42.556,8.7438,28.476,41.011,92.456
30.914,13.529,12.834,59.781,37.315,18.231,36.608,21.042,16.893,15.093,27.464,42.325,8.7224,28.288,40.633,92.876
