37.95,37.111,18.97,27.282,55.485,39.42,38.764,39.927,113.43,44.879,118.88,80.875,-3.2371,46.79,32.005,41.972
37.583,36.704,18.731,27.024,54.899,38.952,38.382,39.532,112.04,44.351,117.39,79.941,-0.76591,46.286,31.677,41.491
37.218,36.299,18.495,26.768,54.317,38.486,38.002,39.14,110.65,43.827,115.92,79.013,1.5866,45.785,31.351,41.013
36.856,35.897,18.26,26.513,53.739,38.023,37.624,38.75,109.28,43.306,114.46,78.091,3.8205,45.286,31.028,40.538
36.495,35.497,18.028,26.26,53.164,37.564,37.249,38.362,107.92,42.788,113,77.175,5.9356,44.791,30.706,40.066
36.137,35.1,17.798,26.008,52.593,37.108,36.875,37.977,106.56,42.274,111.56,76.265,7.932,44.299,30.387,39.597
35.781,34.706,17.569,25.758,52.026,36.654,36.505,37.594,105.22,41.764,110.12,75.361,9.8097,43.811,30.069,39.131
35.427,34.314,17.343,25.509,51.462,36.204,36.136,37.214,103.88,41.257,108.69,74.462,11.569,43.325,29.754,38.669
35.076,33.925,17.119,25.262,50.902,35.757,35.77,36.836,102.55,40.753,107.28,73.57,13.209,42.843,29.441,38.209
34.726,33.538,16.897,25.016,50.346,35.313,35.406,36.46,101.23,40.253,105.87,72.683,14.731,42.363,29.129,37.752
34.379,33.154,16.678,24.772,49.793,34.872,35.045,36.087,99.922,39.756,104.48,71.802,16.133,41.887,28.82,37.299
34.034,32.772,16.46,24.529,49.244,34.434,34.685,35.716,98.62,39.262,103.09,70.927,17.662,41.414,28.513,36.849
33.692,32.393,16.244,24.288,48.699,34,34.328,35.347,97.328,38.772,101.71,70.058,18.43,40.944,28.208,36.401
33.352,32.017,16.031,24.049,48.157,33.568,33.974,34.981,96.045,38.286,100.35,69.195,19.146,40.478,27.906,35.957
33.013,31.643,15.82,23.81,47.619,33.14,33.621,34.617,94.771,37.803,98.99,68.338,19.812,40.014,27.605,35.516
32.678,31.272,15.61,23.574,47.085,32.714,33.271,34.255,93.506,37.323,97.643,67.487,20.428,39.554,27.306,35.078
32.344,30.903,15.403,23.339,46.555,32.292,32.924,33.896,92.249,36.846,96.305,66.641,20.997,39.096,27.009,34.643
32.013,30.537,15.198,23.105,46.028,31.873,32.578,33.539,91.002,36.374,94.978,65.801,21.519,38.642,26.715,34.212
31.684,30.173,14.995,22.873,45.505,31.457,32.235,33.185,89.764,35.904,93.66,64.968,21.996,38.191,26.422,33.783
31.357,29.812,14.794,22.643,44.985,31.044,31.894,32.833,88.534,35.438,92.352,64.14,22.429,37.743,26.132,33.357
31.032,29.453,14.596,22.414,44.469,30.634,31.556,32.483,87.314,34.976,91.054,63.318,22.819,37.299,25.844,32.935
30.71,29.097,14.399,22.186,43.957,30.227,31.219,32.135,86.102,34.516,89.765,62.502,23.168,36.857,25.558,32.515
30.39,28.744,14.204,21.96,43.449,29.823,30.886,31.79,84.9,34.061,88.486,61.691,23.476,36.419,25.273,32.099
