-15.0027
 -12.9800
 -10.9583
 -9.0134
 -6.9769
 -4.9935
 -2.9981
 -0.9954
 14.9827
 12.9936
 11.0066
 9.0274
 7.0263
 5.0078
 2.9767
 1.0097
